TeamModel,CoachModel,SquadModel,PlayoffModel,AccuracyScore,ManualAccuracy
AdaBoost,RandomForest,RandomForest,MLPClassifier,33.33333333333333,46.666666666666664
AdaBoost,RandomForest,RandomForest,QuadraticDiscriminantAnalysis,33.33333333333333,46.666666666666664
AdaBoost,RandomForest,GradientBoosting,AdaBoost,33.33333333333333,46.666666666666664
AdaBoost,RandomForest,GradientBoosting,NaiveBayes,33.33333333333333,46.666666666666664
AdaBoost,RandomForest,LinearRegression,DecisionTree,33.33333333333333,46.666666666666664
AdaBoost,RandomForest,LinearRegression,GradientBoosting,33.33333333333333,46.666666666666664
AdaBoost,RandomForest,DecisionTree,RandomForest,33.33333333333333,46.666666666666664
AdaBoost,RandomForest,DecisionTree,SVC,33.33333333333333,46.666666666666664
AdaBoost,AdaBoost,GradientBoosting,KNN,33.33333333333333,46.666666666666664
AdaBoost,AdaBoost,GradientBoosting,DecisionTree,33.33333333333333,46.666666666666664
AdaBoost,AdaBoost,GradientBoosting,SVC,33.33333333333333,46.666666666666664
AdaBoost,AdaBoost,GradientBoosting,QuadraticDiscriminantAnalysis,33.33333333333333,46.666666666666664
AdaBoost,AdaBoost,LinearRegression,KNN,33.33333333333333,46.666666666666664
AdaBoost,LinearRegression,AdaBoost,QuadraticDiscriminantAnalysis,33.33333333333333,46.666666666666664
AdaBoost,LinearRegression,LinearRegression,KNN,33.33333333333333,46.666666666666664
AdaBoost,LinearRegression,LinearRegression,ExtraTrees,33.33333333333333,46.666666666666664
AdaBoost,DecisionTree,RandomForest,MLPClassifier,33.33333333333333,46.666666666666664
LinearRegression,RandomForest,DecisionTree,AdaBoost,33.33333333333333,46.666666666666664
LinearRegression,RandomForest,DecisionTree,NaiveBayes,33.33333333333333,46.666666666666664
LinearRegression,GradientBoosting,RandomForest,LogisticRegression,33.33333333333333,46.666666666666664
LinearRegression,GradientBoosting,RandomForest,GradientBoosting,33.33333333333333,46.666666666666664
LinearRegression,GradientBoosting,LinearRegression,ExtraTrees,33.33333333333333,46.666666666666664
LinearRegression,GradientBoosting,DecisionTree,AdaBoost,33.33333333333333,46.666666666666664
LinearRegression,GradientBoosting,DecisionTree,NaiveBayes,33.33333333333333,46.666666666666664
LinearRegression,GradientBoosting,DecisionTree,ExtraTrees,33.33333333333333,46.666666666666664
LinearRegression,AdaBoost,LinearRegression,MLPClassifier,33.33333333333333,46.666666666666664
LinearRegression,AdaBoost,LinearRegression,QuadraticDiscriminantAnalysis,33.33333333333333,46.666666666666664
LinearRegression,AdaBoost,DecisionTree,SVC,33.33333333333333,46.666666666666664
LinearRegression,AdaBoost,DecisionTree,MLPClassifier,33.33333333333333,46.666666666666664
LinearRegression,AdaBoost,DecisionTree,QuadraticDiscriminantAnalysis,33.33333333333333,46.666666666666664
LinearRegression,LinearRegression,GradientBoosting,AdaBoost,33.33333333333333,46.666666666666664
LinearRegression,LinearRegression,GradientBoosting,NaiveBayes,33.33333333333333,46.666666666666664
LinearRegression,LinearRegression,DecisionTree,RandomForest,33.33333333333333,46.666666666666664
DecisionTree,RandomForest,RandomForest,SVC,33.33333333333333,46.666666666666664
DecisionTree,RandomForest,GradientBoosting,KNN,33.33333333333333,46.666666666666664
DecisionTree,RandomForest,GradientBoosting,DecisionTree,33.33333333333333,46.666666666666664
DecisionTree,RandomForest,GradientBoosting,AdaBoost,33.33333333333333,46.666666666666664
DecisionTree,RandomForest,AdaBoost,DecisionTree,33.33333333333333,46.666666666666664
DecisionTree,RandomForest,AdaBoost,LogisticRegression,33.33333333333333,46.666666666666664
DecisionTree,RandomForest,AdaBoost,GradientBoosting,33.33333333333333,46.666666666666664
DecisionTree,RandomForest,AdaBoost,QuadraticDiscriminantAnalysis,33.33333333333333,46.666666666666664
DecisionTree,RandomForest,AdaBoost,ExtraTrees,33.33333333333333,46.666666666666664
DecisionTree,GradientBoosting,RandomForest,KNN,33.33333333333333,46.666666666666664
DecisionTree,GradientBoosting,RandomForest,NaiveBayes,33.33333333333333,46.666666666666664
DecisionTree,GradientBoosting,RandomForest,QuadraticDiscriminantAnalysis,33.33333333333333,46.666666666666664
DecisionTree,GradientBoosting,GradientBoosting,AdaBoost,33.33333333333333,46.666666666666664
DecisionTree,GradientBoosting,AdaBoost,GradientBoosting,33.33333333333333,46.666666666666664
DecisionTree,GradientBoosting,AdaBoost,NaiveBayes,33.33333333333333,46.666666666666664
DecisionTree,GradientBoosting,AdaBoost,QuadraticDiscriminantAnalysis,33.33333333333333,46.666666666666664
DecisionTree,GradientBoosting,LinearRegression,KNN,33.33333333333333,46.666666666666664
DecisionTree,GradientBoosting,LinearRegression,RandomForest,33.33333333333333,46.666666666666664
DecisionTree,GradientBoosting,LinearRegression,AdaBoost,33.33333333333333,46.666666666666664
DecisionTree,GradientBoosting,LinearRegression,NaiveBayes,33.33333333333333,46.666666666666664
DecisionTree,AdaBoost,GradientBoosting,LogisticRegression,33.33333333333333,46.666666666666664
DecisionTree,AdaBoost,AdaBoost,RandomForest,33.33333333333333,46.666666666666664
DecisionTree,AdaBoost,AdaBoost,SVC,33.33333333333333,46.666666666666664
DecisionTree,AdaBoost,AdaBoost,AdaBoost,33.33333333333333,46.666666666666664
DecisionTree,AdaBoost,AdaBoost,NaiveBayes,33.33333333333333,46.666666666666664
DecisionTree,AdaBoost,LinearRegression,AdaBoost,33.33333333333333,46.666666666666664
DecisionTree,AdaBoost,LinearRegression,NaiveBayes,33.33333333333333,46.666666666666664
DecisionTree,AdaBoost,LinearRegression,MLPClassifier,33.33333333333333,46.666666666666664
DecisionTree,LinearRegression,LinearRegression,DecisionTree,33.33333333333333,46.666666666666664
DecisionTree,LinearRegression,LinearRegression,GradientBoosting,33.33333333333333,46.666666666666664
DecisionTree,LinearRegression,LinearRegression,NaiveBayes,33.33333333333333,46.666666666666664
DecisionTree,DecisionTree,AdaBoost,ExtraTrees,33.33333333333333,46.666666666666664
DecisionTree,DecisionTree,LinearRegression,DecisionTree,33.33333333333333,46.666666666666664
DecisionTree,DecisionTree,LinearRegression,RandomForest,33.33333333333333,46.666666666666664
DecisionTree,DecisionTree,LinearRegression,SVC,33.33333333333333,46.666666666666664
DecisionTree,DecisionTree,LinearRegression,LogisticRegression,33.33333333333333,46.666666666666664
DecisionTree,DecisionTree,LinearRegression,ExtraTrees,33.33333333333333,46.666666666666664
RandomForest,AdaBoost,LinearRegression,SVC,20.0,46.666666666666664
RandomForest,LinearRegression,RandomForest,KNN,20.0,46.666666666666664
RandomForest,LinearRegression,RandomForest,DecisionTree,20.0,46.666666666666664
RandomForest,LinearRegression,RandomForest,GradientBoosting,20.0,46.666666666666664
RandomForest,LinearRegression,RandomForest,ExtraTrees,20.0,46.666666666666664
AdaBoost,RandomForest,RandomForest,SVC,20.0,46.666666666666664
AdaBoost,RandomForest,RandomForest,GradientBoosting,20.0,46.666666666666664
AdaBoost,RandomForest,RandomForest,AdaBoost,20.0,46.666666666666664
AdaBoost,RandomForest,RandomForest,NaiveBayes,20.0,46.666666666666664
AdaBoost,DecisionTree,RandomForest,ExtraTrees,20.0,46.666666666666664
DecisionTree,AdaBoost,AdaBoost,MLPClassifier,20.0,46.666666666666664
LinearRegression,LinearRegression,LinearRegression,SVC,86.66666666666667,33.33333333333333
RandomForest,AdaBoost,GradientBoosting,KNN,73.33333333333333,33.33333333333333
GradientBoosting,AdaBoost,RandomForest,SVC,73.33333333333333,33.33333333333333
GradientBoosting,AdaBoost,GradientBoosting,MLPClassifier,73.33333333333333,33.33333333333333
GradientBoosting,AdaBoost,GradientBoosting,QuadraticDiscriminantAnalysis,73.33333333333333,33.33333333333333
GradientBoosting,LinearRegression,GradientBoosting,LogisticRegression,73.33333333333333,33.33333333333333
AdaBoost,RandomForest,AdaBoost,SVC,73.33333333333333,33.33333333333333
AdaBoost,RandomForest,AdaBoost,ExtraTrees,73.33333333333333,33.33333333333333
AdaBoost,DecisionTree,LinearRegression,SVC,73.33333333333333,33.33333333333333
AdaBoost,DecisionTree,LinearRegression,LogisticRegression,73.33333333333333,33.33333333333333
LinearRegression,GradientBoosting,LinearRegression,LogisticRegression,73.33333333333333,33.33333333333333
LinearRegression,GradientBoosting,LinearRegression,GradientBoosting,73.33333333333333,33.33333333333333
DecisionTree,AdaBoost,RandomForest,ExtraTrees,73.33333333333333,33.33333333333333
RandomForest,RandomForest,GradientBoosting,GradientBoosting,60.0,33.33333333333333
RandomForest,RandomForest,DecisionTree,RandomForest,60.0,33.33333333333333
RandomForest,RandomForest,DecisionTree,GradientBoosting,60.0,33.33333333333333
RandomForest,RandomForest,DecisionTree,AdaBoost,60.0,33.33333333333333
RandomForest,RandomForest,DecisionTree,NaiveBayes,60.0,33.33333333333333
RandomForest,GradientBoosting,GradientBoosting,RandomForest,60.0,33.33333333333333
RandomForest,AdaBoost,RandomForest,ExtraTrees,60.0,33.33333333333333
RandomForest,DecisionTree,RandomForest,KNN,60.0,33.33333333333333
RandomForest,DecisionTree,RandomForest,DecisionTree,60.0,33.33333333333333
RandomForest,DecisionTree,GradientBoosting,DecisionTree,60.0,33.33333333333333
RandomForest,DecisionTree,GradientBoosting,LogisticRegression,60.0,33.33333333333333
RandomForest,DecisionTree,GradientBoosting,AdaBoost,60.0,33.33333333333333
RandomForest,DecisionTree,GradientBoosting,NaiveBayes,60.0,33.33333333333333
GradientBoosting,RandomForest,DecisionTree,GradientBoosting,60.0,33.33333333333333
GradientBoosting,GradientBoosting,RandomForest,KNN,60.0,33.33333333333333
GradientBoosting,GradientBoosting,GradientBoosting,ExtraTrees,60.0,33.33333333333333
GradientBoosting,AdaBoost,LinearRegression,MLPClassifier,60.0,33.33333333333333
GradientBoosting,AdaBoost,LinearRegression,QuadraticDiscriminantAnalysis,60.0,33.33333333333333
GradientBoosting,LinearRegression,GradientBoosting,GradientBoosting,60.0,33.33333333333333
GradientBoosting,LinearRegression,GradientBoosting,AdaBoost,60.0,33.33333333333333
GradientBoosting,LinearRegression,GradientBoosting,NaiveBayes,60.0,33.33333333333333
GradientBoosting,DecisionTree,GradientBoosting,GradientBoosting,60.0,33.33333333333333
GradientBoosting,DecisionTree,DecisionTree,SVC,60.0,33.33333333333333
GradientBoosting,DecisionTree,DecisionTree,ExtraTrees,60.0,33.33333333333333
AdaBoost,RandomForest,GradientBoosting,LogisticRegression,60.0,33.33333333333333
AdaBoost,GradientBoosting,RandomForest,LogisticRegression,60.0,33.33333333333333
AdaBoost,GradientBoosting,GradientBoosting,RandomForest,60.0,33.33333333333333
AdaBoost,GradientBoosting,LinearRegression,SVC,60.0,33.33333333333333
AdaBoost,GradientBoosting,DecisionTree,ExtraTrees,60.0,33.33333333333333
AdaBoost,DecisionTree,AdaBoost,LogisticRegression,60.0,33.33333333333333
AdaBoost,DecisionTree,DecisionTree,KNN,60.0,33.33333333333333
AdaBoost,DecisionTree,DecisionTree,SVC,60.0,33.33333333333333
AdaBoost,DecisionTree,DecisionTree,GradientBoosting,60.0,33.33333333333333
LinearRegression,RandomForest,GradientBoosting,LogisticRegression,60.0,33.33333333333333
LinearRegression,RandomForest,GradientBoosting,GradientBoosting,60.0,33.33333333333333
LinearRegression,RandomForest,GradientBoosting,MLPClassifier,60.0,33.33333333333333
LinearRegression,RandomForest,GradientBoosting,QuadraticDiscriminantAnalysis,60.0,33.33333333333333
LinearRegression,RandomForest,LinearRegression,SVC,60.0,33.33333333333333
LinearRegression,RandomForest,LinearRegression,LogisticRegression,60.0,33.33333333333333
LinearRegression,RandomForest,LinearRegression,GradientBoosting,60.0,33.33333333333333
LinearRegression,RandomForest,LinearRegression,ExtraTrees,60.0,33.33333333333333
LinearRegression,GradientBoosting,LinearRegression,SVC,60.0,33.33333333333333
LinearRegression,AdaBoost,RandomForest,RandomForest,60.0,33.33333333333333
LinearRegression,AdaBoost,GradientBoosting,AdaBoost,60.0,33.33333333333333
LinearRegression,AdaBoost,GradientBoosting,NaiveBayes,60.0,33.33333333333333
LinearRegression,AdaBoost,GradientBoosting,ExtraTrees,60.0,33.33333333333333
LinearRegression,AdaBoost,AdaBoost,LogisticRegression,60.0,33.33333333333333
LinearRegression,AdaBoost,AdaBoost,GradientBoosting,60.0,33.33333333333333
LinearRegression,LinearRegression,RandomForest,RandomForest,60.0,33.33333333333333
LinearRegression,LinearRegression,RandomForest,SVC,60.0,33.33333333333333
LinearRegression,LinearRegression,RandomForest,AdaBoost,60.0,33.33333333333333
LinearRegression,LinearRegression,RandomForest,NaiveBayes,60.0,33.33333333333333
LinearRegression,LinearRegression,RandomForest,ExtraTrees,60.0,33.33333333333333
LinearRegression,LinearRegression,GradientBoosting,LogisticRegression,60.0,33.33333333333333
LinearRegression,LinearRegression,GradientBoosting,GradientBoosting,60.0,33.33333333333333
LinearRegression,DecisionTree,RandomForest,SVC,60.0,33.33333333333333
LinearRegression,DecisionTree,GradientBoosting,AdaBoost,60.0,33.33333333333333
LinearRegression,DecisionTree,GradientBoosting,NaiveBayes,60.0,33.33333333333333
LinearRegression,DecisionTree,AdaBoost,AdaBoost,60.0,33.33333333333333
LinearRegression,DecisionTree,AdaBoost,NaiveBayes,60.0,33.33333333333333
DecisionTree,AdaBoost,DecisionTree,KNN,60.0,33.33333333333333
DecisionTree,LinearRegression,RandomForest,LogisticRegression,60.0,33.33333333333333
DecisionTree,LinearRegression,RandomForest,GradientBoosting,60.0,33.33333333333333
DecisionTree,LinearRegression,GradientBoosting,DecisionTree,60.0,33.33333333333333
DecisionTree,LinearRegression,AdaBoost,ExtraTrees,60.0,33.33333333333333
DecisionTree,LinearRegression,DecisionTree,RandomForest,60.0,33.33333333333333
DecisionTree,LinearRegression,DecisionTree,NaiveBayes,60.0,33.33333333333333
DecisionTree,DecisionTree,GradientBoosting,DecisionTree,60.0,33.33333333333333
DecisionTree,DecisionTree,GradientBoosting,RandomForest,60.0,33.33333333333333
DecisionTree,DecisionTree,GradientBoosting,NaiveBayes,60.0,33.33333333333333
RandomForest,RandomForest,GradientBoosting,KNN,46.666666666666664,33.33333333333333
RandomForest,RandomForest,GradientBoosting,RandomForest,46.666666666666664,33.33333333333333
RandomForest,RandomForest,LinearRegression,RandomForest,46.666666666666664,33.33333333333333
RandomForest,RandomForest,DecisionTree,ExtraTrees,46.666666666666664,33.33333333333333
RandomForest,GradientBoosting,GradientBoosting,AdaBoost,46.666666666666664,33.33333333333333
RandomForest,GradientBoosting,GradientBoosting,NaiveBayes,46.666666666666664,33.33333333333333
RandomForest,GradientBoosting,GradientBoosting,MLPClassifier,46.666666666666664,33.33333333333333
RandomForest,GradientBoosting,GradientBoosting,QuadraticDiscriminantAnalysis,46.666666666666664,33.33333333333333
RandomForest,GradientBoosting,AdaBoost,GradientBoosting,46.666666666666664,33.33333333333333
RandomForest,GradientBoosting,LinearRegression,LogisticRegression,46.666666666666664,33.33333333333333
RandomForest,GradientBoosting,LinearRegression,AdaBoost,46.666666666666664,33.33333333333333
RandomForest,GradientBoosting,LinearRegression,NaiveBayes,46.666666666666664,33.33333333333333
RandomForest,GradientBoosting,DecisionTree,GradientBoosting,46.666666666666664,33.33333333333333
RandomForest,AdaBoost,AdaBoost,ExtraTrees,46.666666666666664,33.33333333333333
RandomForest,AdaBoost,LinearRegression,RandomForest,46.666666666666664,33.33333333333333
RandomForest,AdaBoost,DecisionTree,RandomForest,46.666666666666664,33.33333333333333
RandomForest,AdaBoost,DecisionTree,MLPClassifier,46.666666666666664,33.33333333333333
RandomForest,LinearRegression,GradientBoosting,RandomForest,46.666666666666664,33.33333333333333
RandomForest,LinearRegression,GradientBoosting,LogisticRegression,46.666666666666664,33.33333333333333
RandomForest,LinearRegression,AdaBoost,RandomForest,46.666666666666664,33.33333333333333
RandomForest,LinearRegression,AdaBoost,SVC,46.666666666666664,33.33333333333333
RandomForest,LinearRegression,AdaBoost,AdaBoost,46.666666666666664,33.33333333333333
RandomForest,LinearRegression,AdaBoost,NaiveBayes,46.666666666666664,33.33333333333333
RandomForest,DecisionTree,RandomForest,AdaBoost,46.666666666666664,33.33333333333333
RandomForest,DecisionTree,RandomForest,NaiveBayes,46.666666666666664,33.33333333333333
RandomForest,DecisionTree,GradientBoosting,MLPClassifier,46.666666666666664,33.33333333333333
RandomForest,DecisionTree,GradientBoosting,QuadraticDiscriminantAnalysis,46.666666666666664,33.33333333333333
RandomForest,DecisionTree,AdaBoost,SVC,46.666666666666664,33.33333333333333
RandomForest,DecisionTree,AdaBoost,ExtraTrees,46.666666666666664,33.33333333333333
GradientBoosting,GradientBoosting,RandomForest,LogisticRegression,46.666666666666664,33.33333333333333
GradientBoosting,GradientBoosting,RandomForest,AdaBoost,46.666666666666664,33.33333333333333
GradientBoosting,GradientBoosting,RandomForest,NaiveBayes,46.666666666666664,33.33333333333333
GradientBoosting,GradientBoosting,LinearRegression,RandomForest,46.666666666666664,33.33333333333333
GradientBoosting,GradientBoosting,DecisionTree,SVC,46.666666666666664,33.33333333333333
GradientBoosting,GradientBoosting,DecisionTree,AdaBoost,46.666666666666664,33.33333333333333
GradientBoosting,GradientBoosting,DecisionTree,NaiveBayes,46.666666666666664,33.33333333333333
GradientBoosting,LinearRegression,AdaBoost,ExtraTrees,46.666666666666664,33.33333333333333
AdaBoost,RandomForest,RandomForest,DecisionTree,46.666666666666664,33.33333333333333
AdaBoost,GradientBoosting,GradientBoosting,KNN,46.666666666666664,33.33333333333333
AdaBoost,AdaBoost,RandomForest,SVC,46.666666666666664,33.33333333333333
AdaBoost,AdaBoost,RandomForest,MLPClassifier,46.666666666666664,33.33333333333333
AdaBoost,AdaBoost,RandomForest,QuadraticDiscriminantAnalysis,46.666666666666664,33.33333333333333
AdaBoost,AdaBoost,AdaBoost,NaiveBayes,46.666666666666664,33.33333333333333
AdaBoost,AdaBoost,AdaBoost,ExtraTrees,46.666666666666664,33.33333333333333
AdaBoost,AdaBoost,LinearRegression,RandomForest,46.666666666666664,33.33333333333333
AdaBoost,AdaBoost,DecisionTree,DecisionTree,46.666666666666664,33.33333333333333
AdaBoost,LinearRegression,RandomForest,KNN,46.666666666666664,33.33333333333333
AdaBoost,LinearRegression,RandomForest,RandomForest,46.666666666666664,33.33333333333333
AdaBoost,LinearRegression,AdaBoost,MLPClassifier,46.666666666666664,33.33333333333333
AdaBoost,LinearRegression,LinearRegression,AdaBoost,46.666666666666664,33.33333333333333
AdaBoost,LinearRegression,LinearRegression,NaiveBayes,46.666666666666664,33.33333333333333
AdaBoost,LinearRegression,LinearRegression,QuadraticDiscriminantAnalysis,46.666666666666664,33.33333333333333
LinearRegression,RandomForest,RandomForest,LogisticRegression,46.666666666666664,33.33333333333333
LinearRegression,RandomForest,RandomForest,GradientBoosting,46.666666666666664,33.33333333333333
LinearRegression,RandomForest,GradientBoosting,SVC,46.666666666666664,33.33333333333333
LinearRegression,RandomForest,LinearRegression,AdaBoost,46.666666666666664,33.33333333333333
LinearRegression,RandomForest,LinearRegression,NaiveBayes,46.666666666666664,33.33333333333333
LinearRegression,RandomForest,DecisionTree,ExtraTrees,46.666666666666664,33.33333333333333
LinearRegression,GradientBoosting,GradientBoosting,MLPClassifier,46.666666666666664,33.33333333333333
LinearRegression,GradientBoosting,GradientBoosting,QuadraticDiscriminantAnalysis,46.666666666666664,33.33333333333333
LinearRegression,AdaBoost,GradientBoosting,LogisticRegression,46.666666666666664,33.33333333333333
LinearRegression,AdaBoost,GradientBoosting,GradientBoosting,46.666666666666664,33.33333333333333
LinearRegression,AdaBoost,AdaBoost,RandomForest,46.666666666666664,33.33333333333333
LinearRegression,AdaBoost,LinearRegression,SVC,46.666666666666664,33.33333333333333
LinearRegression,AdaBoost,LinearRegression,LogisticRegression,46.666666666666664,33.33333333333333
LinearRegression,AdaBoost,LinearRegression,GradientBoosting,46.666666666666664,33.33333333333333
LinearRegression,LinearRegression,AdaBoost,LogisticRegression,46.666666666666664,33.33333333333333
LinearRegression,LinearRegression,AdaBoost,GradientBoosting,46.666666666666664,33.33333333333333
LinearRegression,DecisionTree,RandomForest,MLPClassifier,46.666666666666664,33.33333333333333
LinearRegression,DecisionTree,RandomForest,QuadraticDiscriminantAnalysis,46.666666666666664,33.33333333333333
LinearRegression,DecisionTree,GradientBoosting,SVC,46.666666666666664,33.33333333333333
LinearRegression,DecisionTree,GradientBoosting,MLPClassifier,46.666666666666664,33.33333333333333
LinearRegression,DecisionTree,GradientBoosting,QuadraticDiscriminantAnalysis,46.666666666666664,33.33333333333333
LinearRegression,DecisionTree,AdaBoost,MLPClassifier,46.666666666666664,33.33333333333333
LinearRegression,DecisionTree,AdaBoost,QuadraticDiscriminantAnalysis,46.666666666666664,33.33333333333333
LinearRegression,DecisionTree,LinearRegression,ExtraTrees,46.666666666666664,33.33333333333333
LinearRegression,DecisionTree,DecisionTree,MLPClassifier,46.666666666666664,33.33333333333333
LinearRegression,DecisionTree,DecisionTree,QuadraticDiscriminantAnalysis,46.666666666666664,33.33333333333333
DecisionTree,RandomForest,RandomForest,RandomForest,46.666666666666664,33.33333333333333
DecisionTree,RandomForest,GradientBoosting,LogisticRegression,46.666666666666664,33.33333333333333
DecisionTree,RandomForest,GradientBoosting,NaiveBayes,46.666666666666664,33.33333333333333
DecisionTree,RandomForest,GradientBoosting,MLPClassifier,46.666666666666664,33.33333333333333
DecisionTree,RandomForest,GradientBoosting,ExtraTrees,46.666666666666664,33.33333333333333
DecisionTree,RandomForest,LinearRegression,RandomForest,46.666666666666664,33.33333333333333
DecisionTree,RandomForest,LinearRegression,SVC,46.666666666666664,33.33333333333333
DecisionTree,RandomForest,LinearRegression,NaiveBayes,46.666666666666664,33.33333333333333
DecisionTree,RandomForest,LinearRegression,QuadraticDiscriminantAnalysis,46.666666666666664,33.33333333333333
DecisionTree,GradientBoosting,RandomForest,SVC,46.666666666666664,33.33333333333333
DecisionTree,GradientBoosting,RandomForest,MLPClassifier,46.666666666666664,33.33333333333333
DecisionTree,GradientBoosting,GradientBoosting,RandomForest,46.666666666666664,33.33333333333333
DecisionTree,GradientBoosting,GradientBoosting,ExtraTrees,46.666666666666664,33.33333333333333
DecisionTree,GradientBoosting,AdaBoost,KNN,46.666666666666664,33.33333333333333
DecisionTree,GradientBoosting,LinearRegression,DecisionTree,46.666666666666664,33.33333333333333
DecisionTree,GradientBoosting,DecisionTree,MLPClassifier,46.666666666666664,33.33333333333333
DecisionTree,GradientBoosting,DecisionTree,QuadraticDiscriminantAnalysis,46.666666666666664,33.33333333333333
DecisionTree,AdaBoost,GradientBoosting,KNN,46.666666666666664,33.33333333333333
DecisionTree,AdaBoost,GradientBoosting,ExtraTrees,46.666666666666664,33.33333333333333
DecisionTree,AdaBoost,LinearRegression,RandomForest,46.666666666666664,33.33333333333333
DecisionTree,LinearRegression,AdaBoost,LogisticRegression,46.666666666666664,33.33333333333333
DecisionTree,LinearRegression,AdaBoost,NaiveBayes,46.666666666666664,33.33333333333333
DecisionTree,LinearRegression,LinearRegression,AdaBoost,46.666666666666664,33.33333333333333
DecisionTree,LinearRegression,LinearRegression,MLPClassifier,46.666666666666664,33.33333333333333
DecisionTree,LinearRegression,DecisionTree,DecisionTree,46.666666666666664,33.33333333333333
DecisionTree,LinearRegression,DecisionTree,LogisticRegression,46.666666666666664,33.33333333333333
DecisionTree,LinearRegression,DecisionTree,GradientBoosting,46.666666666666664,33.33333333333333
DecisionTree,DecisionTree,GradientBoosting,KNN,46.666666666666664,33.33333333333333
DecisionTree,DecisionTree,GradientBoosting,MLPClassifier,46.666666666666664,33.33333333333333
DecisionTree,DecisionTree,AdaBoost,AdaBoost,46.666666666666664,33.33333333333333
DecisionTree,DecisionTree,AdaBoost,MLPClassifier,46.666666666666664,33.33333333333333
DecisionTree,DecisionTree,LinearRegression,KNN,46.666666666666664,33.33333333333333
DecisionTree,DecisionTree,DecisionTree,KNN,46.666666666666664,33.33333333333333
RandomForest,RandomForest,GradientBoosting,SVC,33.33333333333333,33.33333333333333
RandomForest,RandomForest,LinearRegression,KNN,33.33333333333333,33.33333333333333
RandomForest,RandomForest,LinearRegression,SVC,33.33333333333333,33.33333333333333
RandomForest,RandomForest,LinearRegression,AdaBoost,33.33333333333333,33.33333333333333
RandomForest,RandomForest,LinearRegression,NaiveBayes,33.33333333333333,33.33333333333333
RandomForest,RandomForest,LinearRegression,MLPClassifier,33.33333333333333,33.33333333333333
RandomForest,RandomForest,LinearRegression,QuadraticDiscriminantAnalysis,33.33333333333333,33.33333333333333
RandomForest,GradientBoosting,RandomForest,KNN,33.33333333333333,33.33333333333333
RandomForest,GradientBoosting,RandomForest,GradientBoosting,33.33333333333333,33.33333333333333
RandomForest,GradientBoosting,AdaBoost,SVC,33.33333333333333,33.33333333333333
RandomForest,GradientBoosting,AdaBoost,MLPClassifier,33.33333333333333,33.33333333333333
RandomForest,GradientBoosting,AdaBoost,QuadraticDiscriminantAnalysis,33.33333333333333,33.33333333333333
RandomForest,AdaBoost,GradientBoosting,SVC,33.33333333333333,33.33333333333333
RandomForest,LinearRegression,GradientBoosting,GradientBoosting,33.33333333333333,33.33333333333333
RandomForest,DecisionTree,AdaBoost,DecisionTree,33.33333333333333,33.33333333333333
RandomForest,DecisionTree,AdaBoost,RandomForest,33.33333333333333,33.33333333333333
RandomForest,DecisionTree,LinearRegression,KNN,33.33333333333333,33.33333333333333
GradientBoosting,GradientBoosting,RandomForest,RandomForest,33.33333333333333,33.33333333333333
GradientBoosting,GradientBoosting,AdaBoost,ExtraTrees,33.33333333333333,33.33333333333333
GradientBoosting,GradientBoosting,LinearRegression,DecisionTree,33.33333333333333,33.33333333333333
AdaBoost,RandomForest,RandomForest,KNN,33.33333333333333,33.33333333333333
AdaBoost,RandomForest,RandomForest,RandomForest,33.33333333333333,33.33333333333333
AdaBoost,RandomForest,LinearRegression,ExtraTrees,33.33333333333333,33.33333333333333
AdaBoost,RandomForest,DecisionTree,KNN,33.33333333333333,33.33333333333333
AdaBoost,AdaBoost,LinearRegression,DecisionTree,33.33333333333333,33.33333333333333
AdaBoost,LinearRegression,LinearRegression,MLPClassifier,33.33333333333333,33.33333333333333
AdaBoost,DecisionTree,RandomForest,SVC,33.33333333333333,33.33333333333333
AdaBoost,DecisionTree,RandomForest,AdaBoost,33.33333333333333,33.33333333333333
AdaBoost,DecisionTree,RandomForest,NaiveBayes,33.33333333333333,33.33333333333333
AdaBoost,DecisionTree,RandomForest,QuadraticDiscriminantAnalysis,33.33333333333333,33.33333333333333
LinearRegression,RandomForest,DecisionTree,KNN,33.33333333333333,33.33333333333333
LinearRegression,RandomForest,DecisionTree,DecisionTree,33.33333333333333,33.33333333333333
LinearRegression,GradientBoosting,RandomForest,KNN,33.33333333333333,33.33333333333333
LinearRegression,GradientBoosting,RandomForest,DecisionTree,33.33333333333333,33.33333333333333
LinearRegression,GradientBoosting,GradientBoosting,RandomForest,33.33333333333333,33.33333333333333
LinearRegression,GradientBoosting,DecisionTree,RandomForest,33.33333333333333,33.33333333333333
LinearRegression,AdaBoost,AdaBoost,MLPClassifier,33.33333333333333,33.33333333333333
LinearRegression,AdaBoost,AdaBoost,QuadraticDiscriminantAnalysis,33.33333333333333,33.33333333333333
LinearRegression,AdaBoost,AdaBoost,ExtraTrees,33.33333333333333,33.33333333333333
LinearRegression,AdaBoost,LinearRegression,KNN,33.33333333333333,33.33333333333333
LinearRegression,AdaBoost,LinearRegression,DecisionTree,33.33333333333333,33.33333333333333
LinearRegression,AdaBoost,LinearRegression,ExtraTrees,33.33333333333333,33.33333333333333
LinearRegression,AdaBoost,DecisionTree,KNN,33.33333333333333,33.33333333333333
LinearRegression,AdaBoost,DecisionTree,DecisionTree,33.33333333333333,33.33333333333333
LinearRegression,LinearRegression,GradientBoosting,KNN,33.33333333333333,33.33333333333333
